,epic_name,tm_name,epic_candname,pl_name,ra,ra_err,ra_str,dec,dec_err,dec_str,k2c_disp,k2c_refdisp,k2c_reflink,k2c_note,k2c_recentflag,k2_campaign_str,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metratio,st_rad,st_raderr1,st_raderr2,st_radlim,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_kep,st_keperr,st_keplim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_us,st_userr,st_uslim,st_gs,st_gserr,st_gslim,st_rs,st_rserr,st_rslim,st_is,st_iserr,st_islim,st_zs,st_zserr,st_zslim,st_j2,st_j2err,st_j2lim,st_h2,st_h2err,st_h2lim,st_k2,st_k2err,st_k2lim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_bmvj,st_bmvjerr,st_bmvjlim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,pl_fppprob,pl_fppproblim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_tranflag
1262,EPIC 211941472,2MASS J08414765+1920510,EPIC 211941472.01,,130.448578,0.0,08h41m47.66s,19.347498,0.0,+19d20m51.0s,CANDIDATE,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,5,,,,,,,,,5739.0,50.0,-50.0,0.0,4.11,0.1,-0.1,0.0,0.02,0.08,-0.08,0.0,[Fe/H],1.38,0.19,-0.16,0.0,,,,,11.788,,0,12.633,0.01,0.0,11.949000000000002,0.02,0.0,,,,12.24,0.02,0.0,11.789000000000001,0.04,0.0,11.594000000000001,0.08,0.0,,,,10.776,0.02,0.0,10.472000000000001,0.021,0.0,10.387,0.019,0.0,10.352,0.024,0.0,10.4,0.02,0.0,10.362,0.113,0.0,8.418,,-1.0,0.684,0.022000000000000002,0.0,0.304,0.028999999999999998,0.0,0.085,0.027999999999999997,0.0,0.389,0.027999999999999997,0.0,,0.0,5.781853,0.001316,-0.001326,0,2457143.61686,0.007929,-0.008039,0.0,,,,,,,,,87.58,1.7209999999999999,-3.451,0.0,,,,,10.157933,1.8180599999999998,-2.698929,0.0,0.009559999999999999,0.0011099999999999999,-0.0008300000000000001,0.0,0.13,0.02,-0.02,0.0,1.443,0.262,-0.21100000000000002,0.0,,,,,1.0
1263,EPIC 211945201,2MASS J09061775+1924080,EPIC 211945201.01,EPIC 211945201 b,136.573975,0.0,09h06m17.75s,19.402252,0.0,+19d24m08.1s,CONFIRMED,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,5,,,,,,,,,6046.0,50.0,-50.0,0.0,4.14,0.1,-0.1,0.0,0.05,0.08,-0.08,0.0,[Fe/H],1.41,0.21,-0.18,0.0,,,,,10.115,,0,10.937000000000001,0.08,0.0,10.154,0.055999999999999994,0.0,,,,10.479000000000001,0.03,0.0,10.038,0.04,0.0,9.959,0.08,0.0,,,,9.144,0.023,0.0,8.908,0.027999999999999997,0.0,8.837,0.02,0.0,8.822000000000001,0.023,0.0,8.844,0.02,0.0,8.81,0.027999999999999997,0.0,8.623,0.39799999999999996,0.0,0.7829999999999999,0.098,0.0,0.23600000000000002,0.036000000000000004,0.0,0.071,0.034,0.0,0.307,0.03,0.0,0.16399999999999998,0.0,19.491795,0.000516,-0.000512,0,2457158.8259099997,0.000662,-0.000672,0.0,,,,,,,,,89.333,0.495,-0.7340000000000001,0.0,,,,,39.02983,4.217003,-9.135802,0.0,0.03801,0.00255,-0.0010400000000000001,0.0,0.52,0.08,-0.07,0.0,5.847,0.946,-0.7759999999999999,0.0,,,,,1.0
1264,EPIC 211978988,2MASS J08415934+1954599,EPIC 211978988.01,,130.497253,0.0,08h41m59.34s,19.916607,0.0,+19d54m59.8s,CANDIDATE,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,5,,,,,,,,,5759.0,50.0,-50.0,0.0,4.31,0.1,-0.1,0.0,-0.03,0.08,-0.08,0.0,[Fe/H],1.04,0.13,-0.09,0.0,,,,,12.588,,0,13.374,0.01,0.0,12.68,0.01,0.0,,,,13.002,0.01,0.0,12.52,0.02,0.0,12.411,0.03,0.0,,,,11.515999999999998,0.025,0.0,11.249,0.024,0.0,11.17,0.019,0.0,11.17,0.023,0.0,11.206,0.022000000000000002,0.0,11.384,0.331,0.0,8.496,,-1.0,0.6940000000000001,0.013999999999999999,0.0,0.267,0.035,0.0,0.079,0.031,0.0,0.34600000000000003,0.031,0.0,0.00257,0.0,36.556251,0.003636,-0.004239,0,2457152.70536,0.003109,-0.0025399999999999997,0.0,,,,,,,,,89.325,0.47,-0.815,0.0,,,,,39.741458,4.872086,-10.565246,0.0,0.02628,0.00196,-0.00106,0.0,0.26,0.04,-0.02,0.0,2.968,0.43700000000000006,-0.275,0.0,,,,,1.0
1265,EPIC 211993818,2MASS J08244918+2009107,EPIC 211993818.01,,126.20491799999999,0.0,08h24m49.18s,20.152994,0.0,+20d09m10.8s,CANDIDATE,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,5,,,,,,,,,5265.0,50.0,-50.0,0.0,3.2,0.1,-0.1,0.0,-0.04,0.08,-0.08,0.0,[Fe/H],4.26,0.68,-0.52,0.0,,,,,7.218,,0,7.97,0.016,0.0,7.337999999999999,0.011000000000000001,0.0,,,,,,,,,,,,,,,,5.962999999999999,0.019,0.0,5.585,0.017,0.0,5.495,0.024,0.0,,,,,,,,,,,,,0.632,0.019,0.0,0.37799999999999995,0.025,0.0,0.09,0.028999999999999998,0.0,0.46799999999999997,0.031,0.0,,0.0,8.986648,6.8e-05,-6.7e-05,0,2457149.02845,0.000278,-0.000292,0.0,,,,,,,,,83.70700000000001,0.99,-1.273,0.0,,,,,10.169716000000001,0.314636,-0.231158,0.0,0.30778,0.22704000000000002,-0.10175,0.0,12.76,9.63,-4.49,0.0,143.037,107.939,-50.371,0.0,,,,,1.0
1266,EPIC 212006318,2MASS J08420032+2021334,EPIC 212006318.01,,130.501328,0.0,08h42m00.32s,20.359306,0.0,+20d21m33.5s,CANDIDATE,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,5,,,,,,,,,5838.0,50.0,-50.0,0.0,4.32,0.1,-0.1,0.0,0.03,0.08,-0.08,0.0,[Fe/H],1.07,0.14,-0.09,0.0,,,,,12.909,,0,13.734000000000002,0.07,0.0,13.043,0.02,0.0,,,,13.324000000000002,0.03,0.0,12.866,0.04,0.0,12.731,0.06,0.0,,,,11.899000000000001,0.025,0.0,11.594000000000001,0.024,0.0,11.557,0.018000000000000002,0.0,11.508,0.023,0.0,11.567,0.023,0.0,11.374,0.24100000000000002,0.0,8.707,,-1.0,0.691,0.073,0.0,0.305,0.035,0.0,0.037000000000000005,0.03,0.0,0.342,0.031,0.0,0.0011300000000000001,0.0,14.460563,0.003663,-0.004694,0,2457147.32554,0.011306,-0.00969,0.0,,,,,,,,,87.97200000000001,1.4609999999999999,-3.06,0.0,,,,,13.899444,2.1563790000000003,-4.629997,0.0,0.0151,0.00168,-0.00109,0.0,0.16,0.03,-0.02,0.0,1.755,0.307,-0.191,0.0,,,,,1.0
1267,EPIC 212008766,2MASS J08370778+2023577,EPIC 212008766.01,K2-274 b,129.28243999999998,0.0,08h37m07.79s,20.399372,0.0,+20d23m57.7s,CONFIRMED,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,5,,,,,,,,,5098.0,50.0,-50.0,0.0,4.7,0.1,-0.1,0.0,-0.15,0.08,-0.08,0.0,[Fe/H],0.75,0.03,-0.02,0.0,,,,,12.802,,0,13.960999999999999,0.01,0.0,13.085999999999999,0.04,0.0,,,,13.488,0.02,0.0,12.780999999999999,0.02,0.0,12.508,0.04,0.0,,,,11.507,0.021,0.0,11.050999999999998,0.021,0.0,10.985999999999999,0.019,0.0,10.915999999999999,0.022000000000000002,0.0,10.979000000000001,0.021,0.0,10.617,0.168,0.0,8.232000000000001,,-1.0,0.875,0.040999999999999995,0.0,0.456,0.03,0.0,0.065,0.027999999999999997,0.0,0.521,0.027999999999999997,0.0,0.0015,0.0,14.133427,0.001002,-0.00103,0,2457145.11143,0.002595,-0.002547,0.0,,,,,,,,,88.984,0.731,-1.857,0.0,,,,,26.619559000000002,3.4929050000000004,-9.834534,0.0,0.02847,0.0064,-0.0019100000000000002,0.0,0.21,0.05,-0.01,0.0,2.3209999999999997,0.528,-0.168,0.0,,,,,1.0
1268,EPIC 201110617,2MASS J12104805-0617391,EPIC 201110617.01,K2-156 b,182.70018000000002,0.0,12h10m48.04s,-6.294205000000001,0.0,-06d17m39.1s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,0,10,,,,,,,,,4460.0,50.0,-50.0,0.0,4.68,0.1,-0.1,0.0,-0.33,0.08,-0.08,0.0,[Fe/H],0.62,0.02,-0.02,0.0,,,,,12.947000000000001,,0,14.637,0.03,0.0,13.424000000000001,0.01,0.0,,,,14.049000000000001,0.01,0.0,12.915,0.02,0.0,12.475,0.02,0.0,,,,11.139000000000001,0.03,0.0,10.572000000000001,0.026000000000000002,0.0,10.390999999999998,0.023,0.0,10.35,0.023,0.0,10.408,0.021,0.0,10.255999999999998,0.09300000000000001,0.0,8.607999999999999,,-1.0,1.213,0.032,0.0,0.5670000000000001,0.039,0.0,0.18100000000000002,0.034,0.0,0.748,0.038,0.0,0.0001,-1.0,0.813149,5e-05,-4.9e-05,0,2457583.1409299998,0.002797,-0.002788,0.0,,,,,,,,,84.005,4.306,-7.625,0.0,,,,,4.420602,0.671284,-1.136385,0.0,0.01704,0.00139,-0.00114,0.0,0.1,0.01,-0.01,0.0,1.1440000000000001,0.1,-0.083,0.0,,,,,1.0
1269,EPIC 201111557,2MASS J12152316-0616056,EPIC 201111557.01,,183.846542,0.0,12h15m23.17s,-6.268236,0.0,-06d16m05.7s,CANDIDATE,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,0,10,,,,,,,,,4720.0,50.0,-50.0,0.0,4.5,0.1,-0.1,0.0,-0.06,0.08,-0.08,0.0,[Fe/H],0.71,0.02,-0.02,0.0,,,,,11.363,,0,12.737,0.03,0.0,11.728,0.03,0.0,,,,12.217,0.04,0.0,11.315,0.01,0.0,10.997,0.07,0.0,,,,9.873,0.023,0.0,9.391,0.023,0.0,9.22,0.019,0.0,9.186,0.022000000000000002,0.0,9.243,0.019,0.0,9.183,0.039,0.0,8.2,,-1.0,1.0090000000000001,0.042,0.0,0.48200000000000004,0.033,0.0,0.171,0.03,0.0,0.653,0.03,0.0,0.00122,0.0,2.302368,0.000105,-0.000103,0,2457583.16206,0.0020870000000000003,-0.002129,0.0,,,,,,,,,87.444,1.875,-9.524,0.0,,,,,12.619867,2.8383279999999997,-8.018827,0.0,0.016919999999999998,0.00674,-0.00148,0.0,0.12,0.05,-0.01,0.0,1.3130000000000002,0.524,-0.121,0.0,,,,,1.0
1270,EPIC 201127519,2MASS J12052929-0550531,EPIC 201127519.01,,181.37207,0.0,12h05m29.30s,-5.848084,0.0,-05d50m53.1s,CANDIDATE,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,0,10,,,,,,,,,5015.0,50.0,-50.0,0.0,4.67,0.1,-0.1,0.0,0.24,0.08,-0.08,0.0,[Fe/H],0.79,0.03,-0.02,0.0,,,,,11.558,,0,12.787,0.02,0.0,11.775,0.03,0.0,,,,12.254000000000001,0.02,0.0,11.401,0.03,0.0,11.26,0.16,0.0,,,,10.014,0.023,0.0,9.568999999999999,0.027000000000000003,0.0,9.43,0.021,0.0,,,,,,,,,,,,,1.012,0.036000000000000004,0.0,0.445,0.035,0.0,0.139,0.034,0.0,0.584,0.031,0.0,,0.0,6.178369,0.000195,-0.000172,0,2457585.55131,0.001116,-0.0012109999999999998,0.0,,,,,,,,,88.79700000000001,0.8240000000000001,-1.001,0.0,,,,,17.277258,1.123995,-2.0457799999999997,0.0,0.11510999999999999,0.00492,-0.00336,0.0,0.88,0.05,-0.03,0.0,9.913,0.529,-0.36200000000000004,0.0,,,,,1.0
1271,EPIC 201130233,2MASS J12150031-0546550,EPIC 201130233.01,K2-157 b,183.751343,0.0,12h15m00.32s,-5.7819910000000005,0.0,-05d46m55.2s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,10,,,,,,,,,5456.0,50.0,-50.0,0.0,4.55,0.1,-0.1,0.0,0.13,0.08,-0.08,0.0,[Fe/H],0.88,0.05,-0.03,0.0,,,,,12.604000000000001,,0,13.609000000000002,0.01,0.0,12.823,0.02,0.0,,,,13.162,0.01,0.0,12.582,0.02,0.0,12.365,0.06,0.0,,,,11.398,0.022000000000000002,0.0,11.023,0.021,0.0,10.98,0.023,0.0,10.919,0.023,0.0,10.962,0.022000000000000002,0.0,11.105,0.13699999999999998,0.0,9.057,,-1.0,0.7859999999999999,0.022000000000000002,0.0,0.375,0.03,0.0,0.043,0.031,0.0,0.418,0.031,0.0,0.0001,-1.0,0.365257,2.9e-05,-2.9e-05,0,2457582.82389,0.003237,-0.0032920000000000002,0.0,,,,,,,,,76.711,9.693,-18.255,0.0,,,,,1.876041,0.317378,-0.379152,0.0,0.01105,0.00143,-0.0009699999999999999,0.0,0.09,0.01,-0.01,0.0,1.055,0.147,-0.098,0.0,,,,,1.0
1272,EPIC 201132684,2MASS J11594560-0543182,EPIC 201132684.01,K2-158 b,179.939987,0.0,11h59m45.60s,-5.721709,0.0,-05d43m18.2s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,0,10,,,,,,,,,5489.0,50.0,-50.0,0.0,4.46,0.1,-0.1,0.0,0.07,0.08,-0.08,0.0,[Fe/H],0.89,0.07,-0.04,0.0,,,,,11.677999999999999,,0,12.335999999999999,0.20800000000000002,0.0,11.774000000000001,0.174,0.0,,,,12.119000000000002,0.03,0.0,11.571,0.01,0.0,11.49,0.21,0.0,,,,10.432,0.024,0.0,10.051,0.021,0.0,9.974,0.021,0.0,9.949,0.023,0.0,10.007,0.019,0.0,9.949,0.057999999999999996,0.0,8.856,,-1.0,0.562,0.271,0.0,0.381,0.032,0.0,0.077,0.03,0.0,0.45799999999999996,0.032,0.0,0.0001,-1.0,10.062106,0.00227,-0.002228,0,2457590.48173,0.009559999999999999,-0.009156999999999998,0.0,,,,,,,,,88.405,1.156,-2.392,0.0,,,,,17.602997,2.8573939999999998,-5.826397,0.0,0.02707,0.00275,-0.00198,0.0,0.24,0.03,-0.02,0.0,2.635,0.34600000000000003,-0.21899999999999997,0.0,,,,,1.0
1273,EPIC 201166680,2MASS J12042913-0453572,EPIC 201166680.01,,181.121399,0.0,12h04m29.14s,-4.899185,0.0,-04d53m57.1s,CANDIDATE,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,10,,,,,,,,,6213.0,50.0,-50.0,0.0,4.32,0.1,-0.1,0.0,0.14,0.08,-0.08,0.0,[Fe/H],1.22,0.12,-0.07,0.0,,,,,10.897,,0,11.507,0.09699999999999999,0.0,10.97,0.096,0.0,,,,11.044,0.01,0.0,10.847999999999999,0.02,0.0,10.857000000000001,0.21,0.0,,,,9.852,0.022000000000000002,0.0,9.637,0.023,0.0,9.591000000000001,0.021,0.0,9.539,0.022000000000000002,0.0,9.597000000000001,0.02,0.0,9.488999999999999,0.07200000000000001,0.0,8.16,,-1.0,0.537,0.136,0.0,0.215,0.032,0.0,0.046,0.031,0.0,0.261,0.03,0.0,0.00173,0.0,18.10549,0.010083,-0.012897,0,2457598.1933,0.020571000000000002,-0.015611000000000002,0.0,,,,,,,,,88.945,0.7759999999999999,-1.699,0.0,,,,,26.263676,5.294142,-8.940986,0.0,0.015719999999999998,0.00173,-0.00119,0.0,0.19,0.03,-0.02,0.0,2.1,0.306,-0.201,0.0,,,,,1.0
1274,EPIC 201211526,2MASS J12135253-0349547,EPIC 201211526.01,K2-244 b,183.468918,0.0,12h13m52.54s,-3.831868,0.0,-03d49m54.7s,CONFIRMED,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,0,10,,,,,,,,,5728.0,50.0,-50.0,0.0,4.51,0.1,-0.1,0.0,-0.2,0.08,-0.08,0.0,[Fe/H],0.89,0.06,-0.04,0.0,,,,,11.696,,0,12.200999999999999,0.17800000000000002,0.0,11.78,0.17600000000000002,0.0,,,,12.024000000000001,0.01,0.0,11.663,0.03,0.0,11.556,0.07,0.0,,,,10.555,0.024,0.0,10.235,0.023,0.0,10.163,0.023,0.0,10.085,0.023,0.0,10.151,0.021,0.0,10.242,0.10099999999999999,0.0,8.479,,-1.0,0.42100000000000004,0.25,0.0,0.32,0.034,0.0,0.07200000000000001,0.033,0.0,0.392,0.033,0.0,0.0021,0.0,21.070201,0.002413,-0.002267,0,2457588.478,0.004046,-0.003967,0.0,,,,,,,,,89.214,0.569,-1.202,0.0,,,,,34.288349,5.285277,-11.016202,0.0,0.016980000000000002,0.00312,-0.0012699999999999999,0.0,0.15,0.03,-0.01,0.0,1.65,0.32,-0.141,0.0,,,,,1.0
1275,EPIC 201225286,2MASS J12020980-0334507,EPIC 201225286.01,K2-159 b,180.54089399999998,0.0,12h02m09.81s,-3.5807230000000003,0.0,-03d34m50.6s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,0,10,,,,,,,,,5419.0,50.0,-50.0,0.0,4.57,0.1,-0.1,0.0,-0.1,0.08,-0.08,0.0,[Fe/H],0.83,0.04,-0.03,0.0,,,,,11.729000000000001,,0,12.57,0.267,0.0,11.994000000000002,0.20600000000000002,0.0,,,,12.149000000000001,0.02,0.0,11.657,0.04,0.0,11.549000000000001,0.1,0.0,,,,10.462,0.024,0.0,10.072000000000001,0.021,0.0,9.978,0.021,0.0,9.947000000000001,0.023,0.0,9.993,0.021,0.0,10.033,0.06,0.0,8.378,,-1.0,0.5760000000000001,0.337,0.0,0.39,0.032,0.0,0.094,0.03,0.0,0.484,0.032,0.0,0.00035299999999999996,0.0,12.421078,0.001049,-0.001001,0,2457586.51467,0.003415,-0.003682,0.0,,,,,,,,,89.065,0.677,-1.129,0.0,,,,,26.135513,2.846505,-6.017701000000001,0.0,0.024390000000000002,0.0022600000000000003,-0.00134,0.0,0.2,0.02,-0.01,0.0,2.208,0.237,-0.14400000000000002,0.0,,,,,1.0
1276,EPIC 201227197,2MASS J12161309-0333111,EPIC 201227197.01,K2-160 b,184.054581,0.0,12h16m13.10s,-3.553082,0.0,-03d33m11.1s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,10,,,,,,,,,5649.0,50.0,-50.0,0.0,4.61,0.1,-0.1,0.0,0.07,0.08,-0.08,0.0,[Fe/H],0.91,0.04,-0.03,0.0,,,,,12.485999999999999,,0,13.302999999999999,0.01,0.0,12.649000000000001,0.01,0.0,,,,12.909,0.03,0.0,12.468,0.02,0.0,12.304,0.03,0.0,,,,11.427,0.027000000000000003,0.0,11.087,0.023,0.0,11.037,0.026000000000000002,0.0,10.943,0.022000000000000002,0.0,10.994000000000002,0.021,0.0,10.892999999999999,0.152,0.0,8.562000000000001,,-1.0,0.654,0.013999999999999999,0.0,0.34,0.036000000000000004,0.0,0.05,0.035,0.0,0.39,0.037000000000000005,0.0,0.000754,0.0,3.705871,7.4e-05,-7.6e-05,0,2457585.66638,0.0008150000000000001,-0.000786,0.0,,,,,,,,,88.25399999999999,1.197,-2.13,0.0,,,,,14.684713,1.5406030000000002,-3.663367,0.0,0.031889999999999995,0.0017100000000000001,-0.00114,0.0,0.28,0.02,-0.01,0.0,3.178,0.214,-0.145,0.0,,,,,1.0
1277,EPIC 212012119,2MASS J08484077+2027182,EPIC 212012119.01,K2-275 b,132.16989099999998,0.0,08h48m40.77s,20.455076000000002,0.0,+20d27m18.3s,CONFIRMED,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,5,,,,,,,,,4822.0,50.0,-50.0,0.0,4.44,0.1,-0.1,0.0,-0.08,0.08,-0.08,0.0,[Fe/H],0.73,0.02,-0.02,0.0,,,,,11.753,,0,13.017999999999999,0.02,0.0,12.062999999999999,0.01,0.0,,,,12.547,0.02,0.0,11.705,0.02,0.0,11.412,0.04,0.0,,,,10.364,0.026000000000000002,0.0,9.861,0.033,0.0,9.749,0.024,0.0,9.642000000000001,0.022000000000000002,0.0,9.722000000000001,0.02,0.0,9.654,0.055,0.0,7.99,,-1.0,0.955,0.022000000000000002,0.0,0.503,0.042,0.0,0.11199999999999999,0.040999999999999995,0.0,0.615,0.035,0.0,0.0022600000000000003,0.0,3.280858,0.000167,-0.000169,0,2457142.13452,0.002226,-0.002096,0.0,,,,,,,,,88.01899999999999,1.431,-2.864,0.0,,,,,12.296842999999999,1.412496,-3.273552,0.0,0.02684,0.0016899999999999999,-0.00131,0.0,0.19,0.01,-0.01,0.0,2.129,0.15,-0.121,0.0,,,,,1.0
1278,EPIC 212110888,2MASS J08301891+2214092,EPIC 212110888.01,K2-34 b,127.578773,0.0,08h30m18.91s,22.235909,0.0,+22d14m09.3s,CONFIRMED,CONFIRMED,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,5,,,,,,,,,5990.0,50.0,-50.0,0.0,4.11,0.1,-0.1,0.0,-0.01,0.08,-0.08,0.0,[Fe/H],1.45,0.21,-0.2,0.0,,,,,11.440999999999999,,0,12.017999999999999,0.15,0.0,11.447000000000001,0.122,0.0,,,,11.799000000000001,0.03,0.0,11.404000000000002,0.04,0.0,11.287,0.06,0.0,,,,10.527999999999999,0.025,0.0,10.258,0.022000000000000002,0.0,10.193,0.017,0.0,10.174,0.023,0.0,10.207,0.02,0.0,10.158999999999999,0.069,0.0,8.342,,-1.0,0.5710000000000001,0.193,0.0,0.27,0.033,0.0,0.065,0.027999999999999997,0.0,0.335,0.03,0.0,0.000917,0.0,2.995646,6e-06,-6e-06,0,2457141.35109,9e-05,-8.8e-05,0.0,,,,,,,,,83.23200000000001,0.275,-0.243,0.0,,,,,6.879238000000001,0.160049,-0.137221,0.0,0.088,0.0016699999999999998,-0.00101,0.0,1.25,0.18,-0.17,0.0,13.966,2.044,-1.93,0.0,,,,,1.0
1279,EPIC 212132195,2MASS J08235691+2239467,EPIC 212132195.01,,125.987068,0.0,08h23m56.90s,22.663045999999998,0.0,+22d39m47.0s,CANDIDATE,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,5,,,,,,,,,4789.0,50.0,-50.0,0.0,4.71,0.1,-0.1,0.0,-0.18,0.08,-0.08,0.0,[Fe/H],0.69,0.02,-0.02,0.0,,,,,11.67,,0,13.046,0.040999999999999995,0.0,12.025,0.03,0.0,,,,12.556,0.031,0.0,11.622,0.04,0.0,11.29,0.06,0.0,,,,10.128,0.02,0.0,9.566,0.024,0.0,9.501,0.023,0.0,9.439,0.022000000000000002,0.0,9.493,0.02,0.0,9.436,0.036000000000000004,0.0,8.782,,-1.0,1.021,0.051,0.0,0.562,0.031,0.0,0.065,0.033,0.0,0.627,0.03,0.0,0.00229,0.0,26.197022,0.002327,-0.002189,0,2457164.39075,0.001596,-0.001666,0.0,,,,,,,,,89.51700000000001,0.35200000000000004,-0.774,0.0,,,,,55.153808999999995,6.919249000000001,-18.309164000000003,0.0,0.03128,0.00207,-0.00141,0.0,0.21,0.02,-0.01,0.0,2.362,0.172,-0.127,0.0,,,,,1.0
1280,EPIC 212138198,2MASS J08240565+2246598,EPIC 212138198.01,,126.02356,0.0,08h24m05.65s,22.783291000000002,0.0,+22d46m59.8s,CANDIDATE,CANDIDATE,<a refstr=MAYO_ET_AL__2018 href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,5,,,,,,,,,5182.0,50.0,-50.0,0.0,4.55,0.1,-0.1,0.0,0.29,0.08,-0.08,0.0,[Fe/H],0.84,0.04,-0.03,0.0,,,,,12.902000000000001,,0,14.114,0.02,0.0,13.205,0.032,0.0,,,,13.644,0.033,0.0,12.85,0.040999999999999995,0.0,12.584000000000001,0.062,0.0,,,,11.456,0.022000000000000002,0.0,10.99,0.024,0.0,10.88,0.019,0.0,10.842,0.022000000000000002,0.0,10.889000000000001,0.019,0.0,10.823,0.11599999999999999,0.0,8.1,,-1.0,0.909,0.038,0.0,0.466,0.033,0.0,0.11,0.031,0.0,0.5760000000000001,0.028999999999999998,0.0,,0.0,3.209149,4.7e-05,-4.2e-05,0,2457142.37287,0.000557,-0.000604,0.0,,,,,,,,,86.45700000000001,2.971,-3.305,0.0,,,,,14.582916,15.410279999999998,-4.575897,0.0,0.05761,0.18237,-0.01344,0.0,0.47,1.49,-0.11,0.0,5.275,16.698,-1.2429999999999999,0.0,,,,,1.0
